Strain,Lean,Sweet,Strawberry,Earthy,Cheese,Sage,Honey,Rose,Tree,Violet,Coffee,Pear,Spicy/Herbal,Tropical,Pungent,Tea,Apricot,Mint,Pepper,Flowery,Ammonia,Blueberry,Berry,Chemical,Pine,Woody,Lime,Plum,Nutty,Fruit,Citrus,Orange,Mango,Diesel,Lemon,Pineapple,Apple,Grape,Menthol,Chestnut,Skunk,Grapefruit,Blue,Peach,Butter,Lavender,Tar,Tobacco,Vanilla,Eff_Focused,Med_Inflammation,Eff_Dizzy,Eff_Energetic,Eff_Dry_eyes,Med_Lack_of_appetite,Eff_Happy,Eff_Creative,Med_Muscle_spasms,Eff_Sleepy,Med_Stress,Eff_Tingly,Eff_Aroused,Eff_Anxious,Med_Nausea,Med_Fatigue,Med_Cramps,Eff_Uplifted,Eff_Headache,Eff_Talkative,Eff_Paranoid,Eff_Hungry,Eff_Giggly,Med_Depression,Eff_Relaxed,Med_Pain,Med_Seizures,Eff_Euphoric,Med_Spasticity,Med_Eye_pressure,Eff_Dry_mouth,Med_Headaches,Med_Insomnia,Rating_scaled,Num_reviews_scaled,THC_scaled,Strain_type
Lethal Purple,0.5700000000000001,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.33333333333333304,,1.0,,1.0,1.0,,,1.0,,,,,,,,0.33333333333333304,1.0,,1.0,,0.25,,0.5,,1.0,,,0.666666666666667,0.25,0.5,0.5833333333333326,0.0004901960784313724,0.673202614379085,hybrid
Liberty Haze,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,0.869043852433082,,0.409192825112108,,0.49663677130044803,,0.7610580269569069,1.0,,,0.613706771195549,,,0.234865470852018,,0.520389454384523,,0.705340758083908,,,0.9409566517189828,,,1.0,,0.513751027375609,,0.8214895905840659,,,1.0,0.39558702661693096,,0.8714285714285726,0.0201797385620915,0.7385620915032679,hybrid
Lifesaver,0.565,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.3456790123456789,,0.0333333333333333,,0.0666666666666667,,0.987654320987654,,,,1.0,,,,,,,0.38888888888888895,,,0.0333333333333333,,,0.926470588235294,1.0,0.970588235294118,,0.9938271604938268,,,1.0,0.75,0.808823529411765,0.8717948717948725,0.00326797385620915,0.5098039215686275,hybrid
Light of Jah,0.25,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.7464788732394371,0.0483870967741936,1.0,0.0725806451612903,0.7464788732394371,0.8019323671497579,,,,,,,,,1.0,,0.7729468599033821,0.0725806451612903,,,,,,0.9130434782608692,0.8732394366197179,,0.7584541062801929,,,1.0,,0.7464788732394371,0.8999999999999999,0.00326797385620915,0.7712418300653596,sativa
Lime Green Skunk,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,0.931578947368421,,0.0056818181818181785,0.9368421052631579,0.994318181818182,,1.0,,,,1.0,,,,,0.0279329608938547,,0.9631578947368421,0.0056818181818181785,,0.0113636363636364,,,0.977653631284916,,0.9720670391061448,,0.9631578947368421,,,1.0,0.0279329608938547,,0.875,0.0021241830065359475,0.5098039215686275,hybrid
Lime Haze,0.31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.8914728682170541,,1.0,,1.0,0.7699836867862969,,,1.0,0.653344208809135,,0.0542635658914729,0.7770700636942679,,,0.852365415986949,0.0542635658914729,,,,,0.7324840764331211,,,,0.787112561174551,,0.643312101910828,0.271317829457364,0.7770700636942679,,0.8030303030303025,0.002532679738562091,,sativa
Lime Skunk,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,0.789304653073418,0.243650258485053,0.6986655187257861,0.8332213010680409,0.7826086956521741,,0.9690044066024353,,,,1.0,,,0.5467068445975031,,0.80546190155091,,1.0,0.122686181661644,,,,,0.903573836817262,,0.47718588446842,,0.83643289267309,,,1.0,,,0.94047619047619,0.005147058823529412,,sativa
Lime Sorbet,0.77,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0496845425867508,,0.992902208201893,,0.44290337494221,0.414701803051318,,0.3617660656495609,1.0,,,0.287066246056782,,0.39850869925435,,,,,,,,0.823115161557581,1.0,0.6930405965202979,,0.7339343504392051,,,1.0,,0.49917149958575,0.94,0.002042483660130718,,indica
Limon,0.30000000000000004,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,0.444444444444444,0.6,0.97,1.0,,0.42,,,,0.666666666666667,,,0.8,,0.555555555555556,,0.94,,0.79,0.6,,,0.7777777777777779,,1.0,,1.0,,,0.8,,,0.9479166666666674,0.0019607843137254897,0.607843137254902,sativa
Lions Gate,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,0.833333333333333,,1.0,0.833333333333333,0.25,,1.0,0.5,,,1.0,,,,0.4,0.4,,0.833333333333333,0.5,,0.25,,,,,,,,,,1.0,0.2,0.4,0.8571428571428574,0.00065359477124183,0.4444444444444445,indica
Liquid Butter,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.7894736842105259,,0.18421052631578896,,0.57752808988764,,,,1.0,,,0.736842105263158,0.366733466933868,,,0.459550561797753,,,0.0526315789473684,0.456179775280899,,0.9338677354709419,1.0,0.402805611222445,,0.46629213483146104,,,1.0,,0.408817635270541,0.8954545454545446,0.004656862745098039,0.607843137254902,indica
Little Devil,0.5549999999999999,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.75,,,1.0,,0.75,,,0.33333333333333304,,1.0,,,,,,1.0,1.0,0.666666666666667,,,,,1.0,0.666666666666667,,0.8,0.00040849673202614375,0.673202614379085,hybrid
Locktite,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,0.008645533141210379,0.582857142857143,0.069164265129683,0.4,1.0,0.586285714285714,,,1.0,,,0.0259365994236311,,0.747826086956522,,0.8845714285714291,0.469740634005764,,,,,0.9739130434782608,0.6445714285714289,0.7804347826086959,,,,,1.0,,,0.8307692307692299,0.005310457516339869,0.7385620915032679,hybrid
Locomotion,0.7,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.220759101471727,,0.261812548412084,,0.66652719665272,,,0.4740585774058579,1.0,,,,0.425361155698234,,,0.5,0.19752130131680895,,0.209140201394268,,,0.602996254681648,1.0,0.8031032637774209,,0.656903765690377,,,1.0,,0.6062065275548421,0.875,0.0039215686274509795,0.607843137254902,indica
Lodi Dodi,0.385,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.5637113402061861,0.198187995469989,0.34545454545454496,1.0,,,,1.0,,,0.158550396375991,,0.4,,0.8903092783505151,,,0.150622876557191,,,0.8545454545454549,0.517113402061856,,,0.5373195876288661,,,0.801812004530011,0.381818181818182,,0.8837719298245625,0.009313725490196078,0.6405228758169935,hybrid
Logic Diesel,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,0.933333333333333,,1.0,1.0,1.0,,,,,,0.33333333333333304,,,1.0,,1.0,,1.0,,1.0,,,,0.666666666666667,,0.33333333333333304,,0.2,,,1.0,,,0.9375,0.0004901960784313724,0.8039215686274511,hybrid
Longbottom Leaf,0.25,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.9651162790697668,,0.6759259259259259,0.957142857142857,,0.8518518518518521,,,,1.0,,,,,1.0,,,,,0.0428571428571429,,0.6481481481481479,1.0,0.6481481481481479,0.9651162790697668,,1.0,,,1.0,,,0.9772727272727276,0.0008986928104575162,,sativa
Lost Coast OG,0.55,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,0.496038034865293,0.422743721899331,0.496038034865293,,,0.854589319004277,,,1.0,,,1.0,,0.35050391937290004,,1.0,,,0.5182250396196509,,,0.623740201567749,0.27261761158021697,0.33482642777155697,,0.554995065248382,,,0.255150554675119,,0.40201567749160105,0.8481012658227851,0.0064542483660130715,0.4526143790849673,hybrid
Loud Dream,0.39,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.660891089108911,0.0145985401459854,,0.5,0.6584158415841579,0.7028985507246379,0.371980676328502,,,0.6732673267326729,,,,,,,,0.0072992700729927,,0.0109489051094891,,,0.9925742574257428,0.669082125603865,1.0,,0.98792270531401,,,1.0,,,0.7948717948717949,0.0035130718954248363,0.477124183006536,hybrid
Loud Scout,0.36,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.538461538461538,,,,0.0588235294117647,,1.0,,,,,,,,0.0625,0.0625,,0.923076923076923,0.17647058823529396,0.8205128205128199,,,,0.0625,,0.0625,,0.923076923076923,,,1.0,1.0,,0.8500000000000001,0.0008986928104575162,,hybrid
Love Potion #1,0.30000000000000004,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0776531492666092,0.6930813037683269,0.42709232096634997,0.565309360126917,0.7822609960014542,,,,1.0,,1.0,0.042709232096635,0.604177683765204,,,0.5410153883436329,,,0.08239861949956859,,,0.7916446324695929,,0.863035430988895,,0.6062038046770871,,,1.0,,,0.8571428571428574,0.00980392156862745,0.411764705882353,sativa
Love Potion #9,0.93,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0263157894736842,,0.0526315789473684,0.8367346938775511,0.947368421052632,,,0.736842105263158,1.0,,,,0.8367346938775511,,,,1.0,,,,0.21052631578947398,0.244897959183673,1.0,,,0.9298245614035092,,,0.236842105263158,,0.8367346938775511,0.8068181818181825,0.0035947712418300647,,indica
Lowryder,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.906832298136646,,0.0142585551330798,,0.0142585551330798,,1.0,,,,0.22027134876296892,,,,0.53072625698324,,0.506783719074222,0.463176574977817,,,0.028517110266159707,,,,0.489795918367347,1.0,,0.4099378881987581,,,1.0,,0.08379888268156421,0.8448275862068975,0.002369281045751634,0.18300653594771246,hybrid
Luca Brasi x Sour Diesel,0.25,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,0.583333333333333,0.5,,0.833333333333333,,,,1.0,,,0.5,,0.272727272727273,,0.583333333333333,,,,,,0.7272727272727271,0.75,0.9090909090909092,,,,,1.0,0.272727272727273,,0.8690476190476204,0.001633986928104575,,sativa
Lucid Dream,0.385,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.922090729783038,0.157275845173934,0.0173913043478261,,0.208695652173913,,0.7222222222222221,0.840236686390533,,,0.631553160215581,,,0.06956521739130431,,0.216070553650172,,0.945759368836292,,,0.0521739130434783,,,1.0,1.0,0.204311611954924,,,,,1.0,,,0.91860465116279,0.007107843137254902,0.7058823529411765,hybrid
Lucky Charms,0.5,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.8492424946556371,0.7865990389749069,,,0.986759209823812,,,,1.0,,,0.284041267775816,0.636539765572024,,,0.8378003203416979,0.30848591876568393,,0.30848591876568393,,,0.665988569214376,1.0,0.6487455197132621,,0.659636946075814,,,1.0,0.727211082049792,,0.8859060402684575,0.012173202614379085,0.607843137254902,hybrid
Lucy,0.65,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,0.952380952380952,,0.489795918367347,0.3673469387755101,,0.42857142857142894,0.75,,,,0.527777777777778,,,0.346938775510204,,,,,,,1.0,1.0,,,,,1.0,0.6111111111111109,,0.8714285714285726,0.002859477124183007,,indica
M-39,0.5,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.7450424929178471,,0.8937677053824359,0.631449631449631,0.991004497751124,0.4932533733133429,,1.0,1.0,,,,0.6977886977886979,,,,0.461756373937677,,0.42776203966005705,0.6281859070464769,,,0.6416791604197901,0.176904176904177,,,,,1.0,,0.33169533169533205,0.5365497076023401,0.01454248366013072,0.2810457516339869,hybrid
MAC,0.57,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,0.666666666666667,0.7142857142857142,1.0,,,,1.0,,,,,,,0.75,,,0.33333333333333304,0.666666666666667,,1.0,0.916666666666666,1.0,,1.0,,,0.666666666666667,,0.5714285714285721,0.98529411764706,0.0013888888888888887,,hybrid
MILF,0.55,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,0.75,,1.0,,,,1.0,,,,,,0.5,0.9716981132075472,0.25,,0.25,0.952830188679245,0.952830188679245,0.5,,,,0.981132075471698,,,1.0,0.5,,0.8684210526315801,0.0015522875816993465,0.6405228758169935,hybrid
MK Ultra,0.6,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35059459925530395,,0.4759289975199501,0.4414411191213039,0.600877848708011,,,0.5656776266469039,0.966095281080702,,,0.08166465101187381,,,,,,,0.19124971353498998,0.4219605787949861,,0.7536042426652609,1.0,1.0,,0.6192579065060579,,,1.0,,0.6303726505511811,0.8678571428571424,0.052124183006535936,0.5751633986928105,hybrid
Mad Dawg,0.59,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0277777777777778,,1.0,,0.957446808510638,,,,1.0,,,0.0277777777777778,,0.0512820512820513,,0.8936170212765959,0.916666666666667,0.765957446808511,,,,0.8717948717948719,0.957446808510638,0.12820512820512805,,1.0,,,0.166666666666667,,0.102564102564103,0.8636363636363631,0.0018790849673202613,,hybrid
Mad Scientist,0.75,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9698795180722892,0.5,0.98125,1.0,,,,1.0,,,,,0.98125,,0.9819277108433739,0.75,,0.5,,0.957831325301205,,,0.04375,,1.0,,,1.0,,0.05,0.8974358974358974,0.003186274509803921,0.477124183006536,indica
Madagascar,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.2,,1.0,,0.625,,0.1,1.0,0.6,,,,,,,,,0.125,,,,,0.375,0.3,,0.375,,,0.8,0.1,1.0,0.7749999999999999,0.0005718954248366012,,indica
Madcow,0.08,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17647058823529396,0.0625,0.875,,,,1.0,1.0,,,0.0625,,,0.125,0.17647058823529396,,0.11764705882352902,,,,0.125,1.0,,,,,,1.0,,0.9375,0.535714285714285,0.0005718954248366012,,sativa
Madman OG,0.45,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,0.31320754716981103,,0.938073394495413,,,,0.8035928143712571,,,0.886792452830189,0.6263473053892211,,,0.7224770642201841,,,0.177358490566038,,0.7419724770642201,1.0,1.0,0.5497005988023951,,0.837155963302753,,,1.0,,0.38802395209580803,0.8967391304347825,0.0037581699346405225,,hybrid
Mag Landrace,0.92,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.37687366167023495,,0.5602678571428571,,,0.755952380952381,1.0,,,0.0428265524625268,,0.3581183611532629,,,,,,0.323660714285714,,0.5447647951441579,1.0,0.8239757207890741,,0.537202380952381,,,1.0,,0.8922610015174509,0.9538461538461548,0.005310457516339869,,indica
Magellan,0.53,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.14285714285714302,0.538461538461538,,,0.8461538461538459,0.6923076923076921,,,1.0,,,0.14285714285714302,,0.666666666666667,0.33333333333333304,0.615384615384615,,,0.14285714285714302,,,0.666666666666667,,,,1.0,,,1.0,0.666666666666667,,0.9722222222222224,0.0007352941176470588,,hybrid
Magic Beans OG,0.76,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,0.0975609756097561,1.0,0.902439024390244,,,,,,,,,,,,1.0,0.975609756097561,,,0.975609756097561,,,0.5,,,0.8333333333333326,0.0007352941176470588,,indica
Magnum,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,0.52212389380531,,0.2,1.0,1.0,,0.592920353982301,,,,0.266666666666667,,,,,,,0.575221238938053,,0.938053097345133,0.2,,,1.0,,0.21666666666666695,,,,0.05,1.0,,0.0333333333333333,0.7580645161290325,0.002532679738562091,0.4934640522875817,hybrid
Magnum PI,0.03,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,0.989010989010989,,,0.967032967032967,,,0.9450549450549448,,0.34782608695652195,,,,,1.0,,0.8695652173913041,,1.0,,,,,,1.0,,0.39130434782608703,,0.956043956043956,,,0.125,0.4347826086956521,,0.8382352941176474,0.0013888888888888887,,sativa
Mai Tai Cookies,0.5,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.4923857868020301,,0.8965517241379309,0.9695431472081221,,,0.766497461928934,,,,1.0,,,0.8965517241379309,0.703947368421053,,,1.0,,,0.8965517241379309,,0.4619289340101521,0.9802631578947372,,0.638157894736842,,,,,1.0,0.7434210526315791,,0.961538461538462,0.0010620915032679738,0.3137254901960784,hybrid
Majestic 12,0.5,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,0.111111111111111,,0.666666666666667,1.0,0.7777777777777779,,,,,,,,,,,,0.14285714285714302,1.0,1.0,,0.222222222222222,,,1.0,0.14285714285714302,0.857142857142857,0.95,0.00040849673202614375,,hybrid
Mako Haze,0.25,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00436681222707424,0.96875,0.0131004366812227,,0.614583333333333,0.53125,,,1.0,,,,0.0769230769230769,0.0769230769230769,,1.0,0.008733624454148471,,1.0,,,0.923076923076923,,0.826923076923077,,0.635416666666667,,,0.0436681222707424,,,0.8011363636363631,0.0035947712418300647,0.5751633986928105,sativa
Malakoff,0.2,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.75,0.5,,0.75,0.75,,,1.0,,,,,0.33333333333333304,,,,0.75,,,,0.33333333333333304,,0.666666666666667,,,,0.33333333333333304,1.0,,,0.7222222222222225,0.0007352941176470588,0.6405228758169935,sativa
Malawi,0.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.6866438356164379,0.95998445998446,0.38184931506849296,,0.8655788655788651,0.4215229215229209,0.292507204610951,,0.7435158501440919,,,0.660958904109589,0.32853025936599395,0.35734870317002904,,0.952214452214452,,,1.0,,,1.0,,,,1.0,,,0.797945205479452,,,0.8541666666666674,0.005882352941176471,0.7140522875816995,sativa
Malawi Gold,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,0.9375,,0.0833333333333333,1.0,1.0,0.0769230769230769,,,,,0.0769230769230769,0.75,0.75,,,1.0,,,,,1.0,,,1.0,,,,0.8125,,,0.0833333333333333,,,0.9642857142857152,0.0005718954248366012,0.8202614379084968,sativa
Mammoth,0.56,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.915730337078652,1.0,,,1.0,,1.0,,0.7752808988764041,,,,,,,0.831460674157303,,0.556179775280899,,,,0.7752808988764041,,,1.0,1.0,,,,,1.0,0.831460674157303,,0.88888888888889,0.0018790849673202613,0.542483660130719,hybrid
Mandala #1,0.5,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.33333333333333304,0.75,0.666666666666667,,0.625,0.875,,,0.666666666666667,,,0.666666666666667,1.0,,0.33333333333333304,0.625,,,0.33333333333333304,,,0.666666666666667,,,,1.0,,,1.0,1.0,,0.8333333333333326,0.0007352941176470588,0.5751633986928105,hybrid
Mandarin Cookies,0.56,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.7142857142857142,,,1.0,,,,0.666666666666667,,0.5714285714285711,,0.666666666666667,0.666666666666667,,0.857142857142857,,,,,0.857142857142857,1.0,,0.666666666666667,,,,,1.0,,,0.95,0.0008169934640522875,,hybrid
Mandarin Dreams,0.47,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.666666666666667,1.0,0.666666666666667,,1.0,,,0.666666666666667,0.33333333333333304,,,1.0,0.666666666666667,,0.666666666666667,1.0,1.0,,,,,,,0.666666666666667,0.8999999999999999,0.00040849673202614375,,hybrid
Mango,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,0.33252527211461497,,0.4917941383239191,0.5283907405934289,0.627125868462555,,,0.552823835301138,1.0,,,0.362536665777799,,,,,0.31376209061598503,,,0.45163462767997997,,0.716092594065707,1.0,0.5928088457561049,,0.6468010741230129,,,1.0,,0.579015193699785,0.7818906605922551,0.036764705882352935,0.6405228758169935,hybrid
Mango Dream,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,0.2,0.740041928721174,0.6,0.158730158730159,0.8134171907756809,,,,1.0,,,,,0.132275132275132,,1.0,0.2,0.863731656184486,0.133333333333333,,,0.9206349206349208,,0.343915343915344,,0.740041928721174,,,1.0,,,0.767045454545455,0.0037581699346405225,0.5751633986928105,hybrid
Mango Haze,0.5,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.612578363722438,0.6808646670414581,0.5240506692297761,,1.0,,,,0.983488907746394,,,0.352834005193166,,0.699212025700085,,0.8165007661188091,,,0.26576957837806797,,,0.912377257849436,0.7582206201704201,1.0,,0.6664517124684459,,,1.0,0.6662019638744089,,0.8776824034334776,0.019117647058823527,0.6650326797385622,hybrid
Mango Kush,0.5,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.4811095636697501,,0.7138136347951141,,0.973723538959864,,,,1.0,,,0.5601821526746049,,,,0.599708551706507,,,0.329979874078681,,0.6113216229839931,0.67452523544274,1.0,0.677375585177455,,0.7492888651991341,,,1.0,0.365278459619258,0.4542870255670271,0.8288043478260876,0.0849673202614379,0.3464052287581699,hybrid
Mango Sherbert,0.65,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.75,0.75,,,,,,,,1.0,,0.75,,,,,,,1.0,,,0.75,,1.0,1.0,,,0.8999999999999999,0.00040849673202614375,,indica
Mango Tango,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,0.434134217067109,,0.25,,0.9231843575418992,,1.0,0.5778790389395201,,,1.0,,,0.0768156424581005,0.5229450327786179,0.140191628845184,,,,0.5869925434962721,0.326815642458101,,,0.977811396873424,0.8744821872410942,0.219364599092284,,,,,1.0,,,0.91139240506329,0.0064542483660130715,0.7712418300653596,hybrid
Maple Leaf Indica,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.00584795321637427,,0.157894736842105,,0.9740259740259741,,,0.9675324675324672,0.5701357466063349,,,,,,,,0.023391812865497102,,0.0116959064327485,0.941558441558442,0.8051948051948049,0.135746606334842,1.0,0.574660633484163,,,,,1.0,0.420814479638009,1.0,0.8289473684210531,0.003186274509803921,0.477124183006536,indica
Marcosus Marshmellow,0.48,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.33333333333333304,,,,1.0,,1.0,,,0.484848484848485,0.484848484848485,1.0,,,,0.545454545454545,,,,,,0.11764705882352902,1.0,0.941176470588235,,,0.941176470588235,,,,0.11764705882352902,0.7708333333333326,0.0009803921568627449,,hybrid
Marionberry Kush,0.6,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0673784977908689,,0.460235640648012,0.487678090103966,0.67633880947301,,,,1.0,,,,,,,0.40847023682526096,0.0714285714285714,0.3930019202048221,0.0121502209131075,,,0.7173661917597229,1.0,0.719869079707355,,0.4668231278002991,,,1.0,,0.58914131690412,0.8646496815286626,0.012908496732026143,0.7385620915032679,hybrid
Marley's Collie,0.63,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.9154929577464792,,1.0,,,0.5,0.9577464788732388,0.9154929577464792,,,1.0,,,1.0,,,,,,,1.0,0.8732394366197179,,0.5,1.0,,,,,,1.0,,0.5,0.8653846153846151,0.00065359477124183,,hybrid
Marmalade,0.49,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,1.0,0.6,,,0.6875,,0.6,1.0,,,,0.7,,,1.0,,,1.0,0.8,0.5625,,,,0.375,0.5,0.5,,0.7916666666666674,0.0009803921568627449,,hybrid
Mars OG,0.8,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.21703903756444895,,0.4805630575333501,0.7120507114437921,0.6932758440107529,,,0.645951890514262,1.0,,,,,,,0.6413085221520091,0.19641541861036105,,0.189540878958998,,,0.9402859262256392,1.0,0.8353226785353031,,0.8292951157350841,,,1.0,,0.980173983410884,0.8448795180722899,0.013725490196078431,0.4934640522875817,indica
